title,url,year
Fantasian,https://www.mobygames.com/game/161658/fantasian/,2021
Two Point Hospital: Jumbo Edition,https://www.mobygames.com/game/164934/two-point-hospital-jumbo-edition/,2021
New Pokémon Snap,https://www.mobygames.com/game/163147/new-pokemon-snap/,2021
Marvel Guardians of the Galaxy,https://www.mobygames.com/game/166383/marvel-guardians-of-the-galaxy/,2021
Final Fantasy V,https://www.mobygames.com/game/175289/final-fantasy-v/,2021
Cyber Shadow,https://www.mobygames.com/game/157085/cyber-shadow/,2021
Danganronpa Decadence,https://www.mobygames.com/game/177465/danganronpa-decadence/,2021
The Eternal Cylinder,https://www.mobygames.com/game/173069/the-eternal-cylinder/,2021
Persona 5: Strikers,https://www.mobygames.com/game/159196/persona-5-strikers/,2021
Age of Empires IV,https://www.mobygames.com/game/174359/age-of-empires-iv/,2021
The Elder Scrolls V: Skyrim - Anniversary Edition,https://www.mobygames.com/game/176458/the-elder-scrolls-v-skyrim-anniversary-edition/,2021
Kathy Rain: The Director's Cut,https://www.mobygames.com/game/174289/kathy-rain-the-directors-cut/,2021
UnMetal,https://www.mobygames.com/game/172880/unmetal/,2021
Riders Republic,https://www.mobygames.com/game/174340/riders-republic/,2021
Superlative Night Dreams: Cotton Rock'n Roll,https://www.mobygames.com/game/173299/superlative-night-dreams-cotton-rockn-roll/,2021
Diablo II: Resurrected,https://www.mobygames.com/game/172718/diablo-ii-resurrected/,2021
Monster Hunter: Stories 2 - Wings of Ruin,https://www.mobygames.com/game/167492/monster-hunter-stories-2-wings-of-ruin/,2021
Little Nightmares II,https://www.mobygames.com/game/158147/little-nightmares-ii/,2021
Atelier Mysterious Trilogy Deluxe Pack,https://www.mobygames.com/game/163174/atelier-mysterious-trilogy-deluxe-pack/,2021
Sam & Max: Beyond Time and Space,https://www.mobygames.com/game/175705/sam-max-beyond-time-and-space/,2021
Darkest Dungeon II,https://www.mobygames.com/game/174303/darkest-dungeon-ii/,2021
Life Is Strange: True Colors,https://www.mobygames.com/game/171905/life-is-strange-true-colors/,2021
Clap Hanz Golf,https://www.mobygames.com/game/161761/clap-hanz-golf/,2021
Unsighted,https://www.mobygames.com/game/173006/unsighted/,2021
G-Darius HD,https://www.mobygames.com/game/182145/g-darius-hd/,2021
Sizeable,https://www.mobygames.com/game/161065/sizeable/,2021
Blue Reflection: Second Light,https://www.mobygames.com/game/174880/blue-reflection-second-light/,2021
Demeo,https://www.mobygames.com/game/163856/demeo/,2021
Scarlet Nexus,https://www.mobygames.com/game/166686/scarlet-nexus/,2021
Solar Ash,https://www.mobygames.com/game/176239/solar-ash/,2021
Resident Evil 4,https://www.mobygames.com/game/175900/resident-evil-4/,2021
Melty Blood: Type Lumina,https://www.mobygames.com/game/173025/melty-blood-type-lumina/,2021
TOEM: A Photo Adventure,https://www.mobygames.com/game/169924/toem-a-photo-adventure/,2021
Chivalry II,https://www.mobygames.com/game/166119/chivalry-ii/,2021
Bravely Default II,https://www.mobygames.com/game/158897/bravely-default-ii/,2021
Axiom Verge 2,https://www.mobygames.com/game/169257/axiom-verge-2/,2021
Raiden IV x MIKADO remix,https://www.mobygames.com/game/163838/raiden-iv-x-mikado-remix/,2021
Impostor Factory,https://www.mobygames.com/game/173052/impostor-factory/,2021
Ocean's Heart,https://www.mobygames.com/game/157789/oceans-heart/,2021
Astalon: Tears of the Earth,https://www.mobygames.com/game/165839/astalon-tears-of-the-earth/,2021
Toodee and Topdee,https://www.mobygames.com/game/168741/toodee-and-topdee/,2021
The Artful Escape,https://www.mobygames.com/game/171458/the-artful-escape/,2021
Astro Aqua Kitty,https://www.mobygames.com/game/161835/astro-aqua-kitty/,2021
Svoboda 1945: Liberation,https://www.mobygames.com/game/171353/svoboda-1945-liberation/,2021
Crysis: Remastered Trilogy,https://www.mobygames.com/game/173874/crysis-remastered-trilogy/,2021
Olija,https://www.mobygames.com/game/157766/olija/,2021
PowerWash Simulator,https://www.mobygames.com/game/188039/powerwash-simulator/,2021
The Life and Suffering of Sir Brante,https://www.mobygames.com/game/160017/the-life-and-suffering-of-sir-brante/,2021
Football Manager 2022,https://www.mobygames.com/game/175123/football-manager-2022/,2021
World War Z: Aftermath,https://www.mobygames.com/game/172509/world-war-z-aftermath/,2021
Shovel Knight: Pocket Dungeon,https://www.mobygames.com/game/176500/shovel-knight-pocket-dungeon/,2021
Final Fantasy,https://www.mobygames.com/game/168687/final-fantasy/,2021
Dying Light: Platinum Edition,https://www.mobygames.com/game/173893/dying-light-platinum-edition/,2021
Demons of Asteborg,https://www.mobygames.com/game/168529/demons-of-asteborg/,2021
Let's Build a Zoo,https://www.mobygames.com/game/174959/lets-build-a-zoo/,2021
Circuit Superstars,https://www.mobygames.com/game/178975/circuit-superstars/,2021
Essays on Empathy,https://www.mobygames.com/game/164554/essays-on-empathy/,2021
Eastward,https://www.mobygames.com/game/172326/eastward/,2021
Kaze and the Wild Masks,https://www.mobygames.com/game/160152/kaze-and-the-wild-masks/,2021
Uma Musume: Pretty Derby,https://www.mobygames.com/game/161656/uma-musume-pretty-derby/,2021
Midnight Protocol,https://www.mobygames.com/game/173600/midnight-protocol/,2021
MLB The Show 21,https://www.mobygames.com/game/162879/mlb-the-show-21/,2021
Star Wars Pinball VR,https://www.mobygames.com/game/163448/star-wars-pinball-vr/,2021
Humankind,https://www.mobygames.com/game/169498/humankind/,2021
Shin chan: Me and the Professor on Summer Vacation...,https://www.mobygames.com/game/189524/shin-chan-me-and-the-professor-on-summer-vacation-the-endless-se/,2021
Doom Eternal: The Ancient Gods - Part Two,https://www.mobygames.com/game/160797/doom-eternal-the-ancient-gods-part-two/,2021
Mario Party Superstars,https://www.mobygames.com/game/173516/mario-party-superstars/,2021
Escape Simulator,https://www.mobygames.com/game/173971/escape-simulator/,2021
Virtua Fighter 5: Ultimate Showdown,https://www.mobygames.com/game/167621/virtua-fighter-5-ultimate-showdown/,2021
Samurai Warriors 5,https://www.mobygames.com/game/168229/samurai-warriors-5/,2021
Deltarune: Chapter 1&2,https://www.mobygames.com/game/172495/deltarune-chapter-12/,2021
Grow: Song of the Evertree,https://www.mobygames.com/game/175555/grow-song-of-the-evertree/,2021
Super Magbot,https://www.mobygames.com/game/166581/super-magbot/,2021
Game Builder Garage,https://www.mobygames.com/game/175912/game-builder-garage/,2021
Sumire,https://www.mobygames.com/game/165278/sumire/,2021
Skellboy Refractured,https://www.mobygames.com/game/165958/skellboy-refractured/,2021
Lost in Random,https://www.mobygames.com/game/166503/lost-in-random/,2021
Atelier Lydie & Suelle: The Alchemists and the Mys...,https://www.mobygames.com/game/163169/atelier-lydie-suelle-the-alchemists-and-the-mysterious-paintings/,2021
Valheim,https://www.mobygames.com/game/158408/valheim/,2021
Loop Hero,https://www.mobygames.com/game/160063/loop-hero/,2021
Cotton Reboot!,https://www.mobygames.com/game/159551/cotton-reboot/,2021
The Legend of Nayuta: Boundless Trails,https://www.mobygames.com/game/209152/the-legend-of-nayuta-boundless-trails/,2021
Sherlock Holmes: Chapter One,https://www.mobygames.com/game/175574/sherlock-holmes-chapter-one/,2021
The Dark Pictures Anthology: House of Ashes,https://www.mobygames.com/game/174147/the-dark-pictures-anthology-house-of-ashes/,2021
Knockout City,https://www.mobygames.com/game/163910/knockout-city/,2021
Retro Goal,https://www.mobygames.com/game/195437/retro-goal/,2021
Scott Pilgrim vs. The World: The Game - Complete E...,https://www.mobygames.com/game/157630/scott-pilgrim-vs-the-world-the-game-complete-edition/,2021
World of Demons,https://www.mobygames.com/game/162023/world-of-demons/,2021
Ready or Not,https://www.mobygames.com/game/177053/ready-or-not/,2021
KeyWe,https://www.mobygames.com/game/170902/keywe/,2021
Boomerang X,https://www.mobygames.com/game/167271/boomerang-x/,2021
Wolfstride,https://www.mobygames.com/game/176384/wolfstride/,2021
Dread Templar,https://www.mobygames.com/game/169449/dread-templar/,2021
No More Heroes III,https://www.mobygames.com/game/169922/no-more-heroes-iii/,2021
The Jackbox Party Pack 8,https://www.mobygames.com/game/173700/the-jackbox-party-pack-8/,2021
Far Cry 6,https://www.mobygames.com/game/173341/far-cry-6/,2021
Capcom Arcade Stadium,https://www.mobygames.com/game/159265/capcom-arcade-stadium/,2021
Shadow Tactics: Blades of the Shogun - Aiko's Choi...,https://www.mobygames.com/game/176382/shadow-tactics-blades-of-the-shogun-aikos-choice/,2021
B-Project: Ryusei*Fantasia,https://www.mobygames.com/game/227719/b-project-ryuseifantasia/,2021
SaGa Frontier: Remastered,https://www.mobygames.com/game/161345/saga-frontier-remastered/,2021
Sniper: Ghost Warrior - Contracts 2,https://www.mobygames.com/game/165665/sniper-ghost-warrior-contracts-2/,2021
Doctor Who: The Lonely Assassins,https://www.mobygames.com/game/160864/doctor-who-the-lonely-assassins/,2021
NeoGeo Pocket Color Selection Vol.1,https://www.mobygames.com/game/177962/neogeo-pocket-color-selection-vol1/,2021
Luck be a Landlord,https://www.mobygames.com/game/160551/luck-be-a-landlord/,2021
Tormented Souls,https://www.mobygames.com/game/170474/tormented-souls/,2021
Dodgeball Academia,https://www.mobygames.com/game/168409/dodgeball-academia/,2021
The Caligula Effect 2,https://www.mobygames.com/game/173915/the-caligula-effect-2/,2021
Winter's Wish: Spirits of Edo,https://www.mobygames.com/game/203311/winters-wish-spirits-of-edo/,2021
Halo: Infinite - Multiplayer,https://www.mobygames.com/game/175521/halo-infinite-multiplayer/,2021
Ruined King: A League of Legends Story,https://www.mobygames.com/game/175569/ruined-king-a-league-of-legends-story/,2021
Wavetale,https://www.mobygames.com/game/179403/wavetale/,2021
Bonfire Peaks,https://www.mobygames.com/game/172949/bonfire-peaks/,2021
Super Monkey Ball: Banana Mania,https://www.mobygames.com/game/173163/super-monkey-ball-banana-mania/,2021
Saviors of Sapphire Wings / Stranger of Sword City...,https://www.mobygames.com/game/160713/saviors-of-sapphire-wings-stranger-of-sword-city-revisited/,2021
The Elder Scrolls Online: Blackwood,https://www.mobygames.com/game/165615/the-elder-scrolls-online-blackwood/,2021
Yuki,https://www.mobygames.com/game/171158/yuki/,2021
Famicom Detective Club: The Girl Who Stands Behind,https://www.mobygames.com/game/166344/famicom-detective-club-the-girl-who-stands-behind/,2021
Mighty Goose,https://www.mobygames.com/game/165977/mighty-goose/,2021
Disgaea 6: Defiance of Destiny,https://www.mobygames.com/game/166894/disgaea-6-defiance-of-destiny/,2021
Voice of Cards: The Isle Dragon Roars,https://www.mobygames.com/game/174403/voice-of-cards-the-isle-dragon-roars/,2021
Virche Evermore: ErroR:Salvation,https://www.mobygames.com/game/211591/virche-evermore-errorsalvation/,2021
F.I.S.T.: Forged in Shadow Torch,https://www.mobygames.com/game/172229/fist-forged-in-shadow-torch/,2021
Omno,https://www.mobygames.com/game/168463/omno/,2021
A Year of Springs,https://www.mobygames.com/game/172933/a-year-of-springs/,2021
Road 96,https://www.mobygames.com/game/169445/road-96/,2021
Minute of Islands,https://www.mobygames.com/game/166357/minute-of-islands/,2021
Age of Darkness: Final Stand,https://www.mobygames.com/game/173645/age-of-darkness-final-stand/,2021
Young Souls,https://www.mobygames.com/game/169510/young-souls/,2021
Ninja Gaiden: Master Collection,https://www.mobygames.com/game/166213/ninja-gaiden-master-collection/,2021
Just Dance 2022,https://www.mobygames.com/game/174816/just-dance-2022/,2021
Haven Park,https://www.mobygames.com/game/168408/haven-park/,2021
Eldest Souls,https://www.mobygames.com/game/168294/eldest-souls/,2021
Total War: Rome Remastered,https://www.mobygames.com/game/161833/total-war-rome-remastered/,2021
Save me Mr Tako: Definitive Edition,https://www.mobygames.com/game/163714/save-me-mr-tako-definitive-edition/,2021
Satryn,https://www.mobygames.com/game/235206/satryn/,2021
Annalynn,https://www.mobygames.com/game/160845/annalynn/,2021
Mayhem Brawler,https://www.mobygames.com/game/169544/mayhem-brawler/,2021
Unbound: Worlds Apart,https://www.mobygames.com/game/168305/unbound-worlds-apart/,2021
WarioWare: Get It Together!,https://www.mobygames.com/game/171912/warioware-get-it-together/,2021
Steel Assault,https://www.mobygames.com/game/172915/steel-assault/,2021
Final Fantasy III,https://www.mobygames.com/game/168704/final-fantasy-iii/,2021
Clockwork Aquario,https://www.mobygames.com/game/176099/clockwork-aquario/,2021
Century: Age of Ashes,https://www.mobygames.com/game/176294/century-age-of-ashes/,2021
Back 4 Blood,https://www.mobygames.com/game/173640/back-4-blood/,2021
Ghosts 'n Goblins: Resurrection,https://www.mobygames.com/game/158150/ghosts-n-goblins-resurrection/,2021
Dungeon Encounters,https://www.mobygames.com/game/173654/dungeon-encounters/,2021
The Last Spell,https://www.mobygames.com/game/166094/the-last-spell/,2021
The Oregon Trail,https://www.mobygames.com/game/161730/the-oregon-trail/,2021
Webbed,https://www.mobygames.com/game/171457/webbed/,2021
NBA 2K22,https://www.mobygames.com/game/171673/nba-2k22/,2021
Rainbow Billy: The Curse of the Leviathan,https://www.mobygames.com/game/173295/rainbow-billy-the-curse-of-the-leviathan/,2021
Fracked,https://www.mobygames.com/game/169662/fracked/,2021
Evil Genius 2: World Domination,https://www.mobygames.com/game/161492/evil-genius-2-world-domination/,2021
Outriders,https://www.mobygames.com/game/161281/outriders/,2021
Aquadine,https://www.mobygames.com/game/180889/aquadine/,2021
Mutropolis,https://www.mobygames.com/game/159290/mutropolis/,2021
The Falconeer: Warrior Edition,https://www.mobygames.com/game/168893/the-falconeer-warrior-edition/,2021
Trigger Witch,https://www.mobygames.com/game/168322/trigger-witch/,2021
Sniper Elite VR,https://www.mobygames.com/game/167272/sniper-elite-vr/,2021
WRC 10,https://www.mobygames.com/game/171265/wrc-10/,2021
Atelier Firis: The Alchemist and the Mysterious Jo...,https://www.mobygames.com/game/163163/atelier-firis-the-alchemist-and-the-mysterious-journey-dx/,2021
Atelier Sophie: The Alchemist of the Mysterious Bo...,https://www.mobygames.com/game/163158/atelier-sophie-the-alchemist-of-the-mysterious-book-dx/,2021
Farming Simulator 22,https://www.mobygames.com/game/175746/farming-simulator-22/,2021
Genesis Noir,https://www.mobygames.com/game/161329/genesis-noir/,2021
Boyfriend Dungeon,https://www.mobygames.com/game/169246/boyfriend-dungeon/,2021
El Shaddai: Ascension of the Metatron HD Remaster,https://www.mobygames.com/game/234282/el-shaddai-ascension-of-the-metatron-hd-remaster/,2021
Arcadia Fallen,https://www.mobygames.com/game/176149/arcadia-fallen/,2021
King Arthur: Knight's Tale,https://www.mobygames.com/game/158152/king-arthur-knights-tale/,2021
Alisa,https://www.mobygames.com/game/174178/alisa/,2021
Sonic Colors: Ultimate,https://www.mobygames.com/game/170000/sonic-colors-ultimate/,2021
Story of Seasons: Pioneers of Olive Town,https://www.mobygames.com/game/159619/story-of-seasons-pioneers-of-olive-town/,2021
Bright Memory: Infinite,https://www.mobygames.com/game/175312/bright-memory-infinite/,2021
New World,https://www.mobygames.com/game/172875/new-world/,2021
Unplugged,https://www.mobygames.com/game/177867/unplugged/,2021
Roguebook,https://www.mobygames.com/game/166396/roguebook/,2021
Flynn: Son of Crimson,https://www.mobygames.com/game/172311/flynn-son-of-crimson/,2021
Mamiya,https://www.mobygames.com/game/161445/mamiya/,2021
Potion Craft,https://www.mobygames.com/game/172557/potion-craft/,2021
Narita Boy,https://www.mobygames.com/game/160697/narita-boy/,2021
The Legend of Tianding,https://www.mobygames.com/game/174561/the-legend-of-tianding/,2021
Disjunction,https://www.mobygames.com/game/157632/disjunction/,2021
Mundaun,https://www.mobygames.com/game/160180/mundaun/,2021
Pac-Man 99,https://www.mobygames.com/game/161880/pac-man-99/,2021
Super Robot Wars 30,https://www.mobygames.com/game/174295/super-robot-wars-30/,2021
